序號,工程名稱,主辦單位,契約金額-千元,設計單位,監造單位,承造廠商,專案管理,查核日期,通知方式,評分,廠商扣點數,監造扣點數,PCM扣點數,備註
27,111年度立農公園公廁及沖洗溝綠地景觀公廁新建工程,臺北市政府工務局公園路燈工程管理處工務科北區分隊,9600,張李賢建築師事務所,張李賢建築師事務所,淞楊營造有限公司,無,1111129,不預先,81,0,0,0,查核
28,臺北市萬華區福星公共住宅統包工程,臺北市政府都市發展局,1271481,張弘鼎建築師事務所,喻台生建築師事務所,建國工程股份有限公司 張弘鼎建築師事務所,喻台生建築師事務所,1111130,不預先,86,0,0,0,查核
29,捷運江子翠站、新埔站及新店站包板更新工程,臺北大眾捷運股份有限公司工務處土建廠,12679,臺北大眾捷運股份有限公司工務處土建廠,臺北大眾捷運股份有限公司工務處土建廠,敦炯營造有限公司,臺北大眾捷運股份有限公司工務處土建廠,1111130,不預先,81,0,0,0,查核
30,臺北市南港區東新國民小學校舍改建工程,臺北市政府工務局新建工程處南港工務所,588900,境向聯合建築師事務所,境向聯合建築師事務所,日富營造股份有限公司 萬信工程有限公司 固新工程股份有限公司,無,1111208,不預先,81,3,3,0,查核
31,111年度臺北市登山步道改善及維護工程,臺北市政府工務局大地工程處道路步道科,26800,亞柏技術顧問股份有限公司,亞柏技術顧問股份有限公司,益廣營造有限公司,無,1111209,不預先,85,0,0,0,查核
32,「臺北藝術園區-臺北市立美術館擴建工程」樹木移植代辦工程,臺北市政府工務局公園路燈工程管理處工務科北區分隊,17126,郭恆成建築師事務所,誠蓄工程顧問股份有限公司,卉蓁園藝有限公司,無,1111214,不預先,83,0,0,0,查核
33,內湖路1段91巷排水改善工程,臺北市政府工務局水利工程處工務科南港內湖工務所,39580,威旭工程顧問有限公司,威旭工程顧問有限公司,諾迪股份有限公司,無,1111215,不預先,81,0,0,0,查核
34,淡五號疏散門及鄰近堤壁兩側改善工程,臺北市政府工務局水利工程處工務科北區工務所,11536,怡興工程顧問有限公司,任泰技術顧問有限公司,川億營造有限公司,無,1111216,不預先,83,0,0,0,查核
35,代辦八里污水處理廠污泥減量統包工程,臺北市政府工務局衛生下水道工程處工務科淡水河系設施改善工務所,168990,艾奕康工程顧問股份有限公司,大展國際工程顧問股份有限公司,煒盛廢水處理股份有限公司,式新工程顧問股份有限公司,1111219,不預先,87,0,0,0,查核
36,臺北市文山區華興公共住宅統包工程,臺北市政府都市發展局,823900,蕭力仁建築師事務所,喻台生建築師事務所,久年營造股份有限公司 蕭力仁建築師事務所,喻台生建築師事務所,1111223,不預先,83,0,0,0,查核
37,臺北市殯葬管理處第二殯儀館二期整建工程,臺北市政府工務局新建工程處中正工務所,1508000,楊瑞禎聯合建築師事務所,楊瑞禎聯合建築師事務所,應州工程有限公司,無,1111229,不預先,83,0,0,0,查核
